,index,Title,Genre,Link
144,144,Seribuan orang pawai obor di Tanjung Priok sambut Tahun Baru Hijriah,Metro,https://www.antaranews.com/berita/3641979/seribuan-orang-pawai-obor-di-tanjung-priok-sambut-tahun-baru-hijriah
145,145,Daop Madiun: Kebakaran lokomotif KA Brantas berhasil dipadamkan,Ekonomi,https://www.antaranews.com/berita/3641916/daop-madiun-kebakaran-lokomotif-ka-brantas-berhasil-dipadamkan
146,146,Perjalanan KA Pandalungan terganggu akibat kecelakaan KA Brantas,Ekonomi,https://www.antaranews.com/berita/3641910/perjalanan-ka-pandalungan-terganggu-akibat-kecelakaan-ka-brantas
147,147,Kecelakaan KA Brantas dengan truk tronton di Semarang,Metro,https://www.antaranews.com/foto/3641898/kecelakaan-ka-brantas-dengan-truk-tronton-di-semarang
148,148,Merapah jalan tengah dalam perjalanan hijrah,Humaniora,https://www.antaranews.com/berita/3641856/merapah-jalan-tengah-dalam-perjalanan-hijrah
149,149,Sembilan rangkaian KA terdampak tabrakan KA di Semarang,Humaniora,https://www.antaranews.com/berita/3641847/sembilan-rangkaian-ka-terdampak-tabrakan-ka-di-semarang
150,150,Tidak ada korban jiwa saat KA Brantas tabrak truk di Semarang,Hukum,https://www.antaranews.com/berita/3641835/tidak-ada-korban-jiwa-saat-ka-brantas-tabrak-truk-di-semarang
151,151,PT KAI Divre IV: Kecelakaan KA dan truk akibat pengemudi ceroboh,Hukum,https://www.antaranews.com/berita/3641814/pt-kai-divre-iv-kecelakaan-ka-dan-truk-akibat-pengemudi-ceroboh
152,152,Divre IV Tanjungkarang sebut tak ada korban jiwa pada kecelakaan KA,Hukum,https://www.antaranews.com/berita/3641784/divre-iv-tanjungkarang-sebut-tak-ada-korban-jiwa-pada-kecelakaan-ka
153,153,Petugas evakuasi lokomotif dan truk terlibat kecelakaan di Semarang,Hukum,https://www.antaranews.com/berita/3641730/petugas-evakuasi-lokomotif-dan-truk-terlibat-kecelakaan-di-semarang
154,154,KA Brantas tabrak truk di perlintasan Madukoro Semarang,Hukum,https://www.antaranews.com/berita/3641661/ka-brantas-tabrak-truk-di-perlintasan-madukoro-semarang
155,155,Bupati Bangka Tengah serahkan klaim JKM dan premi asuransi nelayan,Humaniora,https://www.antaranews.com/berita/3641619/bupati-bangka-tengah-serahkan-klaim-jkm-dan-premi-asuransi-nelayan
156,156,JIP wujudkan kota pintar dengan penerapan 5G Smart Pole di Jakarta,Tekno,https://www.antaranews.com/berita/3640965/jip-wujudkan-kota-pintar-dengan-penerapan-5g-smart-pole-di-jakarta
157,157,"Tahun Baru Islam dan bulan ""musim nikah""",Humaniora,https://www.antaranews.com/berita/3640917/tahun-baru-islam-dan-bulan-musim-nikah
158,158,Kemnaker tingkatkan kompetensi Ahli K3 tekan kecelakaan kerja,Humaniora,https://www.antaranews.com/berita/3640578/kemnaker-tingkatkan-kompetensi-ahli-k3-tekan-kecelakaan-kerja
159,159,Agensi minta maaf atas kecelakaan konstruksi rumah Song Hye Kyo,Hiburan,https://www.antaranews.com/berita/3640374/agensi-minta-maaf-atas-kecelakaan-konstruksi-rumah-song-hye-kyo
160,160,"Kaki-kaki bermasalah, Polestar 2 ditarik di AS",Otomotif,https://otomotif.antaranews.com/berita/3640326/kaki-kaki-bermasalah-polestar-2-ditarik-di-as
161,161,Michael van der Mark kembali ke WSBK Ceko usai pulih dari cedera,Olahraga,https://www.antaranews.com/berita/3640293/michael-van-der-mark-kembali-ke-wsbk-ceko-usai-pulih-dari-cedera
162,162,Tim SAR Gabungan evakuasi korban kecelakaan kapal di Labuan Bajo,Humaniora,https://www.antaranews.com/berita/3640170/tim-sar-gabungan-evakuasi-korban-kecelakaan-kapal-di-labuan-bajo
163,163,Satlantas Polresta Bogor Kota tes penggunaan alkohol sopir angkot,Hukum,https://www.antaranews.com/berita/3640005/satlantas-polresta-bogor-kota-tes-penggunaan-alkohol-sopir-angkot
164,164,Dolly Parton: Lebih baik mati di atas panggung daripada pensiun,Hiburan,https://www.antaranews.com/berita/3639111/dolly-parton-lebih-baik-mati-di-atas-panggung-daripada-pensiun
165,165,Bautista sebut crash di WSBK Italia terjadi karena kesalahan sendiri,Olahraga,https://www.antaranews.com/berita/3638556/bautista-sebut-crash-di-wsbk-italia-terjadi-karena-kesalahan-sendiri
166,166,Aldi Satya Mahendra menangi dua balapan Yamaha R3 bLU cRU di Italia,Olahraga,https://www.antaranews.com/berita/3638466/aldi-satya-mahendra-menangi-dua-balapan-yamaha-r3-blu-cru-di-italia
167,167,Toprak manfaatkan momentum demi raih juara Race 2 WSBK Italia,Olahraga,https://www.antaranews.com/berita/3638397/toprak-manfaatkan-momentum-demi-raih-juara-race-2-wsbk-italia
168,168,PT Jasa Raharja menyerahkan santunan ke keluarga kru pesawat SAM Air,Ekonomi,https://www.antaranews.com/berita/3637764/pt-jasa-raharja-menyerahkan-santunan-ke-keluarga-kru-pesawat-sam-air
169,169,Menilik sepak terjang koperasi di hari jadi ke-76,Ekonomi,https://www.antaranews.com/berita/3637581/menilik-sepak-terjang-koperasi-di-hari-jadi-ke-76
170,170,Mitch Evans taklukkan Formula E Roma tiga kali berturut-turut,Olahraga,https://www.antaranews.com/berita/3637374/mitch-evans-taklukkan-formula-e-roma-tiga-kali-berturut-turut
171,171,Rodriguez menangi etape 14 saat Vingegaard dan Pogacar berduel sengit,Olahraga,https://www.antaranews.com/berita/3637353/rodriguez-menangi-etape-14-saat-vingegaard-dan-pogacar-berduel-sengit
172,172,Sempat hilang bocah di Sukabumi akhirnya ditemukan tewas,Humaniora,https://www.antaranews.com/berita/3637293/sempat-hilang-bocah-di-sukabumi-akhirnya-ditemukan-tewas
173,173,KPU RI gelar simulasi pemilu di Kutai Kartanegara,Politik,https://www.antaranews.com/berita/3637221/kpu-ri-gelar-simulasi-pemilu-di-kutai-kartanegara
174,174,Warga korban pergerakan tanah di Lebak rela robohkan rumah ,Humaniora,https://www.antaranews.com/berita/3637044/warga-korban-pergerakan-tanah-di-lebak-rela-robohkan-rumah
175,175,PPIH: Haji Debarkasi Batam meninggal dunia bertambah menjadi 43 orang,Humaniora,https://www.antaranews.com/berita/3636777/ppih-haji-debarkasi-batam-meninggal-dunia-bertambah-menjadi-43-orang
176,176,China tekankan terjaminnya energi dan pasokan listrik saat musim panas,Dunia,https://www.antaranews.com/berita/3636594/china-tekankan-terjaminnya-energi-dan-pasokan-listrik-saat-musim-panas
177,177,Rinaldi merasa kembali dalam performa terbaik untuk WSBK Italia,Olahraga,https://www.antaranews.com/berita/3636456/rinaldi-merasa-kembali-dalam-performa-terbaik-untuk-wsbk-italia
178,178,Petugas gabungan periksa urine awak bus untuk cegah kecelakaan,Hukum,https://www.antaranews.com/berita/3636345/petugas-gabungan-periksa-urine-awak-bus-untuk-cegah-kecelakaan
179,179,Pelindo Solusi Logistik terus lakukan transformasi operasi dan layanan,Ekonomi,https://www.antaranews.com/berita/3636183/pelindo-solusi-logistik-terus-lakukan-transformasi-operasi-dan-layanan
180,180,Rusia akan tutup konsulat Polandia penjaga tugu peringatan di Smolensk,Dunia,https://www.antaranews.com/berita/3636162/rusia-akan-tutup-konsulat-polandia-penjaga-tugu-peringatan-di-smolensk
181,181,BPJS pastikan layanan kecelakaan kerja bagi pekerja IKN,Humaniora,https://www.antaranews.com/video/3636039/bpjs-pastikan-layanan-kecelakaan-kerja-bagi-pekerja-ikn
182,182,BPJAMSOSTEK Maluku salurkan santunan kematian pekerja rentan di Ambon,Humaniora,https://www.antaranews.com/berita/3635379/bpjamsostek-maluku-salurkan-santunan-kematian-pekerja-rentan-di-ambon
183,183,Tim SAR evakuasi korban kecelakaan kapal tenggelam di Lingga,Humaniora,https://www.antaranews.com/berita/3635139/tim-sar-evakuasi-korban-kecelakaan-kapal-tenggelam-di-lingga
184,184,ASEAN: suasana kondusif penting dalam negosiasi CoC Laut China Selatan,Dunia,https://www.antaranews.com/berita/3635049/asean-suasana-kondusif-penting-dalam-negosiasi-coc-laut-china-selatan
185,185,BPJAMSOSTEK mulai datangi kelurahan-kelurahan kampanyekan KKBC,Humaniora,https://www.antaranews.com/berita/3634878/bpjamsostek-mulai-datangi-kelurahan-kelurahan-kampanyekan-kkbc
186,186,Tesla luncurkan Cyberquad untuk anak di China,Otomotif,https://otomotif.antaranews.com/berita/3634755/tesla-luncurkan-cyberquad-untuk-anak-di-china
187,187,Yamaha Tenere 700 ditarik kembali karena masalah pada rem depan,Otomotif,https://otomotif.antaranews.com/berita/3634731/yamaha-tenere-700-ditarik-kembali-karena-masalah-pada-rem-depan
188,188,Model Jepang Ryuchell meninggal dunia,Hiburan,https://www.antaranews.com/berita/3634638/model-jepang-ryuchell-meninggal-dunia
189,189,Jakobsen mundur dari Tour de Franceuntuk fokus pemulihan,Olahraga,https://www.antaranews.com/berita/3633522/jakobsen-mundur-dari-tour-de-franceuntuk-fokus-pemulihan
190,190,Satwas Ketenagakerjaan Pekalongan apresiasi penanganan K3 PLTU Batang,Humaniora,https://www.antaranews.com/berita/3633474/satwas-ketenagakerjaan-pekalongan-apresiasi-penanganan-k3-pltu-batang
191,191,SAM Air sewa pesawat untuk angkut jenazah korban kecelakaan,Humaniora,https://www.antaranews.com/berita/3632727/sam-air-sewa-pesawat-untuk-angkut-jenazah-korban-kecelakaan
192,192,SKK Migas: 95 persen SDM KKKS di Kepri diisi tenaga kerja lokal,Ekonomi,https://www.antaranews.com/berita/3632301/skk-migas-95-persen-sdm-kkks-di-kepri-diisi-tenaga-kerja-lokal
193,193,Polres Pandeglang catat 55 kasus kecelakaan selama Januari-Juni,Hukum,https://www.antaranews.com/berita/3632100/polres-pandeglang-catat-55-kasus-kecelakaan-selama-januari-juni
194,194,Jasa Raharja siapkan Rp300 juta untuk korban pesawat jatuh di Yalimo,Ekonomi,https://www.antaranews.com/berita/3632073/jasa-raharja-siapkan-rp300-juta-untuk-korban-pesawat-jatuh-di-yalimo
195,195,Tim DVI ungkap hasil pemeriksaan DNA korban pesawat milik Sam Air,Hukum,https://www.antaranews.com/berita/3631959/tim-dvi-ungkap-hasil-pemeriksaan-dna-korban-pesawat-milik-sam-air
196,196,Polisi Bali sita ribuan bungkus rokok ilegal mobil terlibat lakalantas,Hukum,https://www.antaranews.com/berita/3631560/polisi-bali-sita-ribuan-bungkus-rokok-ilegal-mobil-terlibat-lakalantas
197,197,Polisi pastikan tak ada pemukulan di RPTRA Berseri Petukangan Utara,Metro,https://www.antaranews.com/berita/3631329/polisi-pastikan-tak-ada-pemukulan-di-rptra-berseri-petukangan-utara
198,198,Pemkab Bekasi mencanangkan Kabupaten Koperasi bangkitkan usaha mikro,Ekonomi,https://www.antaranews.com/berita/3631296/pemkab-bekasi-mencanangkan-kabupaten-koperasi-bangkitkan-usaha-mikro
199,199,Ditjen Hubdat sebut kolaborasi kunci bangun angkutan massal perkotaan,Ekonomi,https://www.antaranews.com/berita/3631182/ditjen-hubdat-sebut-kolaborasi-kunci-bangun-angkutan-massal-perkotaan
200,200,PT Rekind kembali raih penghargaan di gelaran Hexagon Elite Award 2023,Ekonomi,https://www.antaranews.com/berita/3631062/pt-rekind-kembali-raih-penghargaan-di-gelaran-hexagon-elite-award-2023
201,201,Dispar Sleman memastikan rute Tour de Merapi jalur aman,Ekonomi,https://www.antaranews.com/berita/3630957/dispar-sleman-memastikan-rute-tour-de-merapi-jalur-aman
202,202,"Kemarin, debut BABYMONSTER hingga Threads capai 100 juta pengguna",Lifestyle,https://www.antaranews.com/berita/3630705/kemarin-debut-babymonster-hingga-threads-capai-100-juta-pengguna
203,203,Bilbao akhiri penantian Spanyol dengan menangi etape 10 Tour de France,Olahraga,https://www.antaranews.com/berita/3630606/bilbao-akhiri-penantian-spanyol-dengan-menangi-etape-10-tour-de-france
204,204,Mobil terperosok di Kali Mookevart lantaran sopir lihat peta digital,Metro,https://www.antaranews.com/berita/3630585/mobil-terperosok-di-kali-mookevart-lantaran-sopir-lihat-peta-digital
205,205,"Film ""Susuk"" rilis teaser poster, tayang di bioskop pada Agustus",Hiburan,https://www.antaranews.com/berita/3630336/film-susuk-rilis-teaser-poster-tayang-di-bioskop-pada-agustus
206,206,Tim SAR Gabungan evakuasi 13 penumpang kecelakaan kapal di Labuan Bajo,Humaniora,https://www.antaranews.com/berita/3629865/tim-sar-gabungan-evakuasi-13-penumpang-kecelakaan-kapal-di-labuan-bajo
207,207,BPJAMSOSTEK berikan perlindungan bagi mahasiswa Unwiku Purwokerto,Humaniora,https://www.antaranews.com/berita/3629703/bpjamsostek-berikan-perlindungan-bagi-mahasiswa-unwiku-purwokerto
208,208,Polri tindak 15.588 kendaraan di hari pertama Operasi Patuh 2023,Hukum,https://www.antaranews.com/berita/3629514/polri-tindak-15588-kendaraan-di-hari-pertama-operasi-patuh-2023
209,209,Helikopter berpenumpang enam orang hilang di Nepal,Dunia,https://www.antaranews.com/berita/3629421/helikopter-berpenumpang-enam-orang-hilang-di-nepal
210,210,Tim SAR lakukan pencarian 17 penumpang kapal pinisi di Labuan Bajo,Humaniora,https://www.antaranews.com/berita/3629184/tim-sar-lakukan-pencarian-17-penumpang-kapal-pinisi-di-labuan-bajo
211,211,Gulkarmat DKI Jakarta dan PMI Jaksel latih pemadam kebakaran,Metro,https://www.antaranews.com/berita/3628986/gulkarmat-dki-jakarta-dan-pmi-jaksel-latih-pemadam-kebakaran
212,212,CGTN: Xi dorong Jiangsu agar memimpin upaya meningkatkan modernisasi China,Rilis Pers,https://www.antaranews.com/berita/3628929/cgtn-xi-dorong-jiangsu-agar-memimpin-upaya-meningkatkan-modernisasi-china
213,213,Polres Sukabumi Kota tilang 136 pengendara,Hukum,https://www.antaranews.com/berita/3628896/polres-sukabumi-kota-tilang-136-pengendara
214,214,Ducati tarik Panigale V2 2020-2023 akibat permasalahan lampu depan,Otomotif,https://otomotif.antaranews.com/berita/3628848/ducati-tarik-panigale-v2-2020-2023-akibat-permasalahan-lampu-depan
215,215,"Polrestabes Surabaya terapkan aplikasi ""Teguran Simpatik Presisi""",Hukum,https://www.antaranews.com/berita/3628362/polrestabes-surabaya-terapkan-aplikasi-teguran-simpatik-presisi
216,216,"Cuaca buruk, pelayaran antar pulau di Maluku ditunda",Humaniora,https://www.antaranews.com/video/3628113/cuaca-buruk-pelayaran-antar-pulau-di-maluku-ditunda
217,217,Kadispen ungkap penyebab kecelakaan terjun payung personel TNI AU,Hukum,https://www.antaranews.com/berita/3627957/kadispen-ungkap-penyebab-kecelakaan-terjun-payung-personel-tni-au
218,218,Basarnas bangun hanggar pelihara alut udara di Bandara Pondok Cabe,Humaniora,https://www.antaranews.com/berita/3627516/basarnas-bangun-hanggar-pelihara-alut-udara-di-bandara-pondok-cabe
219,219,PUPR: Tol Puncak dan 5 proyek tol dalam tahap penyiapan lelang di 2024,Ekonomi,https://www.antaranews.com/berita/3627225/pupr-tol-puncak-dan-5-proyek-tol-dalam-tahap-penyiapan-lelang-di-2024
220,220,Jasa Raharja kelola manajemen risiko guna ciptakan keberkelanjutan,Ekonomi,https://www.antaranews.com/berita/3627183/jasa-raharja-kelola-manajemen-risiko-guna-ciptakan-keberkelanjutan
221,221,Kapolda NTT: operasi patuh turangga 2023 mengedepankan edukatif,Hukum,https://www.antaranews.com/berita/3627021/kapolda-ntt-operasi-patuh-turangga-2023-mengedepankan-edukatif
222,222,Risiko ban dengan tekanan angin yang tidak sesuai,Otomotif,https://otomotif.antaranews.com/berita/3626913/risiko-ban-dengan-tekanan-angin-yang-tidak-sesuai
223,223,Kiper PSG Sergio Rico bersyukur pulih dari cedera otak,Sepakbola,https://www.antaranews.com/berita/3626850/kiper-psg-sergio-rico-bersyukur-pulih-dari-cedera-otak
224,224,"Pesawat pribadi jatuh di California AS, 6 orang tewas",Dunia,https://www.antaranews.com/video/3626514/pesawat-pribadi-jatuh-di-california-as-6-orang-tewas
225,225,Polrestabes Bandung sasar kendaraan knalpot bising di Operasi Patuh,Hukum,https://www.antaranews.com/berita/3626352/polrestabes-bandung-sasar-kendaraan-knalpot-bising-di-operasi-patuh
226,226,Truk muatan pupuk timpa rumah di Surabaya,Humaniora,https://www.antaranews.com/foto/3626265/truk-muatan-pupuk-timpa-rumah-di-surabaya
227,227,"Keranjingan medsos, melakukan segalanya demi konten",Lifestyle,https://www.antaranews.com/berita/3626208/keranjingan-medsos-melakukan-segalanya-demi-konten
228,228,Xi Jinping serukan Jiangsu pimpin upaya memajukan modernisasi China,Dunia,https://www.antaranews.com/berita/3625983/xi-jinping-serukan-jiangsu-pimpin-upaya-memajukan-modernisasi-china
229,229,"Mimpi Cavendish pupus di Tour de France, Pedersen menangi etape 8",Olahraga,https://www.antaranews.com/berita/3625923/mimpi-cavendish-pupus-di-tour-de-france-pedersen-menangi-etape-8
230,230,Basarnas Kendari selamatkan 855 jiwa dari 31 kejadian hingga Juni 2023,Humaniora,https://www.antaranews.com/berita/3625839/basarnas-kendari-selamatkan-855-jiwa-dari-31-kejadian-hingga-juni-2023
231,231,UB koordinasi dengan kedutaan terkait mahasiswa asing terseret ombak,Humaniora,https://www.antaranews.com/berita/3625686/ub-koordinasi-dengan-kedutaan-terkait-mahasiswa-asing-terseret-ombak
232,232,Satpolairud Pangandaran ingatkan wisatawan patuhi rambu di pantai,Humaniora,https://www.antaranews.com/berita/3625581/satpolairud-pangandaran-ingatkan-wisatawan-patuhi-rambu-di-pantai
233,233,34 orang meninggal di jalur kereta api Daop Cirebon semester I 2023,Humaniora,https://www.antaranews.com/berita/3625551/34-orang-meninggal-di-jalur-kereta-api-daop-cirebon-semester-i-2023
234,234,PT TKDN studi ke China kembangkan sistem manajemen armada,Otomotif,https://otomotif.antaranews.com/berita/3625527/pt-tkdn-studi-ke-china-kembangkan-sistem-manajemen-armada
235,235,PPIH Batam: 27 peserta haji meninggal dunia di Tanah Suci,Humaniora,https://www.antaranews.com/berita/3625341/ppih-batam-27-peserta-haji-meninggal-dunia-di-tanah-suci
236,236,Fitur kesehatan Pulse by Prudential dapat diakses tanpa biaya,Lifestyle,https://www.antaranews.com/berita/3625194/fitur-kesehatan-pulse-by-prudential-dapat-diakses-tanpa-biaya
237,237,"DKI kemarin, dari banjir hingga Jakmania dan penggunaan QRIS",Metro,https://www.antaranews.com/berita/3624972/dki-kemarin-dari-banjir-hingga-jakmania-dan-penggunaan-qris
238,238,KAI minta pengguna jalan gunakan perlintasan sebidang resmi,Metro,https://www.antaranews.com/berita/3624789/kai-minta-pengguna-jalan-gunakan-perlintasan-sebidang-resmi
239,239,PT Rekind terima penghargaan Nihil Kecelakaan Kerja dari pemerintah,Ekonomi,https://www.antaranews.com/berita/3624759/pt-rekind-terima-penghargaan-nihil-kecelakaan-kerja-dari-pemerintah
240,240,Disnaker Lampung minta keterangan pengelola sekolah Az-Zahra,Humaniora,https://www.antaranews.com/berita/3624450/disnaker-lampung-minta-keterangan-pengelola-sekolah-az-zahra
241,241,DPD RI siap kawal 7 aspirasi Asosiasi Kepala Desa se-Mojokerto,Rilis Pers,https://www.antaranews.com/berita/3624000/dpd-ri-siap-kawal-7-aspirasi-asosiasi-kepala-desa-se-mojokerto
242,242,Kemenko Marves tekankan pentingnya tata kelola antisipasi konflik laut,Ekonomi,https://www.antaranews.com/berita/3623880/kemenko-marves-tekankan-pentingnya-tata-kelola-antisipasi-konflik-laut
243,243,Polisi periksa tujuh saksi soal kecelakaan lift Az Zahra Bandarlampung,Hukum,https://www.antaranews.com/berita/3623832/polisi-periksa-tujuh-saksi-soal-kecelakaan-lift-az-zahra-bandarlampung
244,244,Kecelakaan mobil tabrak tiang listrik,Warta Bumi,https://www.antaranews.com/foto/3623571/kecelakaan-mobil-tabrak-tiang-listrik
245,245,Verstappen ingin tetap tenang dan fokus hadapi GP Inggris,Olahraga,https://www.antaranews.com/berita/3623421/verstappen-ingin-tetap-tenang-dan-fokus-hadapi-gp-inggris
